E Win Num 1,E Win Num 2,E Win Num 3,E Win Num 4,E Win Num 5
1,2,10,25,27
14,17,20,31,39
13,16,24,28,31
10,12,17,28,38
3,15,27,28,31
11,15,22,26,29
11,25,33,38,39
16,17,22,32,34
8,13,20,31,35
7,8,23,36,39
8,11,22,23,26
2,9,10,25,26
7,27,28,29,32
15,18,23,24,26
18,22,28,29,30
6,19,29,31,34
2,7,9,19,26
4,10,16,18,21
4,7,10,30,31
9,10,14,16,37
2,18,19,26,30
4,5,6,11,23
2,6,7,26,34
1,6,8,15,35
7,26,28,37,39
1,2,14,18,39
6,8,27,28,37
11,14,20,24,36
6,9,10,35,39
13,20,23,24,32
15,24,25,29,37
6,11,19,20,26
1,4,20,23,37
2,8,13,17,19
1,7,11,26,39
10,12,21,25,38
18,24,31,38,39
7,16,18,27,35
8,17,26,30,37
13,18,19,23,29
18,24,25,37,38
6,10,17,28,30
15,17,18,32,37
7,11,16,23,37
6,16,17,20,36
2,12,17,23,37
10,24,27,28,39
3,9,17,24,36
2,3,14,28,34
10,13,18,25,33
16,18,19,34,38
2,4,16,33,35
8,10,16,17,29
8,17,21,26,36
9,10,19,30,31
12,20,26,31,33
7,10,16,30,38
16,30,35,37,38
5,10,14,26,38
17,19,21,30,34
7,11,26,31,36
14,21,22,29,34
1,5,7,17,25
7,13,14,24,29
5,22,24,25,38
3,12,14,31,33
19,20,24,29,32
9,28,31,32,33
1,6,28,32,37
5,17,30,33,34
2,18,25,31,34
1,4,28,36,37
2,25,28,30,37
1,7,18,31,39
4,7,15,25,32
4,11,15,16,27
2,5,9,11,12
12,15,20,32,38
3,5,9,15,28
17,23,31,35,36
5,14,25,31,37
1,5,13,30,31
7,15,17,22,35
2,7,19,25,27
1,4,5,7,37
14,19,29,33,38
18,21,22,28,30
5,10,21,23,26
4,5,16,31,38
4,9,10,23,34
14,15,19,21,29
1,18,19,32,39
4,16,18,33,37
12,14,23,30,33
9,14,21,28,34
4,6,28,35,37
3,8,24,29,39
3,7,17,22,32
2,17,26,30,39
3,7,8,9,35
18,20,24,26,33
2,7,15,23,27
1,5,25,30,31
10,12,25,36,37
2,3,7,17,18
2,3,21,22,24
5,10,15,21,37
3,13,15,18,35
13,23,30,34,35
7,10,11,20,27
7,8,23,30,34
4,17,29,30,38
1,9,17,19,27
11,17,23,30,39
1,7,20,31,39
12,17,24,29,31
1,28,35,36,39
11,16,18,22,32
4,5,16,21,30
6,7,24,30,37
6,18,19,27,30
7,20,25,32,36
15,17,26,34,39
4,18,21,32,37
2,3,17,22,25
4,10,11,21,30
7,11,23,34,38
7,13,31,33,35
3,5,24,26,31
9,11,26,37,39
3,13,19,21,33
3,11,30,32,35
5,19,25,29,38
8,15,20,25,29
9,19,20,29,39
4,22,23,26,27
8,16,32,33,36
3,5,8,20,38
13,17,23,33,36
4,13,19,23,27
19,20,25,37,39
16,18,21,28,33
7,13,24,27,29
7,15,18,30,38
3,9,18,27,39
6,8,11,19,33
17,18,20,21,34
3,22,23,27,33
13,18,19,21,33
1,2,17,33,34
2,12,20,29,37
10,12,17,29,39
11,12,19,21,33
2,6,18,35,37
4,6,30,34,35
4,10,13,26,34
2,3,14,24,39
7,13,21,22,26
11,18,27,29,34
1,7,8,22,38
3,6,14,18,33
3,5,16,27,35
16,18,22,31,38
5,6,13,16,22
10,13,22,34,38
2,11,19,30,33
13,23,28,29,34
2,18,22,24,28
5,8,16,26,36
8,19,29,33,36
11,12,13,18,30
14,18,19,26,31
14,27,28,35,38
2,3,4,8,12
2,5,11,15,28
27,29,31,38,39
16,20,23,27,29
10,24,25,28,37
14,19,24,28,29
7,14,15,19,32
4,8,11,37,38
3,20,22,31,35
9,18,25,27,29
1,7,10,25,30
19,26,31,36,38
1,5,10,19,34
7,15,18,20,28
9,14,27,33,35
8,18,28,30,31
2,7,17,19,27
2,5,28,34,39
1,3,10,20,30
8,12,16,18,31
12,21,23,31,38
5,23,26,30,34
14,16,19,28,36
3,16,18,20,31
2,6,11,19,23
18,26,31,33,37
4,11,21,32,39
13,16,22,27,30
3,4,11,16,22
9,11,13,20,32
12,16,20,26,32
6,8,18,28,29
3,10,18,35,38
3,7,12,25,28
7,8,15,22,29
14,15,24,25,34
2,13,22,29,31
2,12,17,20,26
5,12,15,17,28
6,12,17,33,36
4,17,21,28,32
2,6,16,17,25
8,18,23,27,39
9,10,29,37,39
25,32,33,37,38
9,19,25,27,39
13,21,26,35,37
7,9,11,22,39
1,3,8,21,37
5,8,19,22,32
2,11,16,18,25
1,3,18,21,23
2,7,9,22,36
1,10,12,15,24
3,5,7,20,28
7,9,17,22,36
1,7,16,29,39
7,8,17,18,38
6,8,12,13,35
2,7,9,12,32
8,9,10,14,16
